age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29,Private,393904,HS-grad,6,Never-married,Adm-clerical,Unmarried,White,Male,-30,0,40,United-States,<=50K
43,Self-emp-inc,170143,Bachelors,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,8136,-2,50,United-States,>50K
49,Private,217731,Bachelors,5,Married-civ-spouse,Tech-support,Husband,White,Male,34,1,50,United-States,<=50K
46,Private,123226,HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,White,Male,42,2,66,United-States,<=50K
47,Private,179452,7th-8th,15,Divorced,Machine-op-inspct,Husband,White,Male,43,1658,20,Greece,<=50K
36,Private,187212,HS-grad,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,-67,2,40,United-States,>50K
47,Self-emp-inc,115940,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7236,0,49,United-States,>50K
27,Federal-gov,137289,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,-20,-2,31,United-States,<=50K
40,Federal-gov,189619,Some-college,13,Never-married,Prof-specialty,Own-child,White,Male,-19,-2,49,United-States,<=50K
21,Private,471453,HS-grad,10,Never-married,Adm-clerical,Other-relative,White,Female,-36,2,17,United-States,<=50K
85,Private,202359,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,-3,50,United-States,>50K
42,Without-pay,197541,Some-college,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,-61,0,50,Mexico,>50K
32,Private,109990,Assoc-voc,12,Divorced,Craft-repair,Not-in-family,White,Male,41,-1,36,United-States,<=50K
38,Private,274484,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7511,-1,49,United-States,>50K
47,Private,326981,7th-8th,10,Divorced,Prof-specialty,Not-in-family,White,Male,5,-2,40,United-States,<=50K
28,Private,158488,Assoc-acdm,10,Never-married,Adm-clerical,Not-in-family,Black,Female,-21,3,40,United-States,<=50K
32,Private,124205,7th-8th,14,Married-civ-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,-55,-1,40,Philippines,<=50K
40,Self-emp-not-inc,232886,Some-college,4,Never-married,Farming-fishing,Not-in-family,White,Male,-35,0,34,Vietnam,<=50K
54,Private,53947,Some-college,10,Never-married,Adm-clerical,Not-in-family,Other,Female,34,0,35,United-States,<=50K
26,Private,170711,HS-grad,7,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,-43,-3,60,United-States,<=50K
20,Private,199363,Some-college,10,Never-married,Sales,Not-in-family,White,Female,-38,-1,40,United-States,<=50K
36,Self-emp-not-inc,196727,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,-27,1,40,United-States,<=50K
36,Self-emp-inc,185770,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,14656,1796,53,?,>50K
52,Self-emp-inc,213197,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,-33,1827,61,United-States,>50K
48,Self-emp-inc,230973,Some-college,9,Never-married,Adm-clerical,Husband,White,Male,-10,-2,40,United-States,>50K
53,Private,404788,HS-grad,10,Divorced,Other-service,Not-in-family,Black,Female,-47,0,40,United-States,<=50K
43,Federal-gov,125716,Some-college,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,19,0,56,United-States,>50K
52,Private,356721,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,31,-4,40,United-States,>50K
50,Private,187252,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,-1,40,United-States,>50K
44,Local-gov,378445,Assoc-voc,9,Never-married,Exec-managerial,Other-relative,White,Female,-2,-2,35,United-States,<=50K
35,Private,98803,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,-35,-3,16,United-States,<=50K
47,Private,203955,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-28,0,60,United-States,<=50K
47,Private,64076,Assoc-voc,13,Married-civ-spouse,Transport-moving,Husband,White,Male,47,1,50,United-States,>50K
27,Local-gov,229126,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,13,0,50,United-States,>50K
19,?,209413,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,12,-1,24,United-States,<=50K
58,Private,329666,Bachelors,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,-8,-4,44,United-States,>50K
44,?,65611,Some-college,5,Never-married,?,Not-in-family,White,Female,-59,0,36,United-States,<=50K
44,Local-gov,172750,Bachelors,10,Divorced,Sales,Husband,White,Male,-30,-2,23,United-States,>50K
67,Private,117816,5th-6th,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,-3,44,United-States,<=50K
24,Private,195220,5th-6th,9,Separated,Protective-serv,Not-in-family,White,Female,-13,-2,40,United-States,<=50K
54,State-gov,197372,HS-grad,13,Divorced,?,Husband,White,Male,52,-3,6,United-States,>50K
26,Local-gov,143277,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,-6,-1,21,United-States,<=50K
30,Private,128872,11th,7,Never-married,Other-service,Own-child,White,Female,-18,0,35,United-States,<=50K
21,Private,504147,HS-grad,10,Never-married,Adm-clerical,Unmarried,Black,Female,20,2,23,United-States,<=50K
23,Private,68674,HS-grad,10,Never-married,Sales,Own-child,Black,Female,-5,1,58,United-States,<=50K
46,Private,50255,Some-college,9,Never-married,Adm-clerical,Unmarried,Black,Male,27,2,40,United-States,<=50K
65,Private,189512,Some-college,10,Never-married,Sales,Not-in-family,White,Male,38,0,40,Scotland,<=50K
43,Private,357633,12th,10,Divorced,Adm-clerical,Not-in-family,White,Female,-43,0,40,United-States,<=50K
54,Private,189524,5th-6th,10,Never-married,Sales,Own-child,White,Male,-12,1,60,United-States,<=50K
41,Private,165871,9th,9,Never-married,Prof-specialty,Own-child,White,Male,-21,0,50,United-States,<=50K
39,Local-gov,224513,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,-19,-1,57,United-States,>50K
20,Private,185622,Some-college,9,Never-married,Adm-clerical,Own-child,Black,Female,-48,1,40,United-States,<=50K
40,Self-emp-not-inc,170279,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,-45,-3,40,United-States,>50K
29,Private,280447,Some-college,13,Separated,Other-service,Not-in-family,Black,Female,-68,2,49,United-States,<=50K
22,Local-gov,44673,Assoc-voc,4,Never-married,Prof-specialty,Unmarried,White,Male,-15,0,50,United-States,<=50K
44,Private,116280,Some-college,13,Married-spouse-absent,Transport-moving,Husband,White,Female,-44,-1,40,United-States,>50K
62,Federal-gov,125153,Assoc-voc,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,67,0,60,Italy,>50K
30,Private,201736,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,-37,0,23,Columbia,<=50K
20,Private,214974,Some-college,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,-22,0,40,United-States,<=50K
43,Self-emp-inc,208674,Masters,16,Married-civ-spouse,Sales,Husband,White,Male,43,-3,40,United-States,<=50K
59,Local-gov,28658,11th,4,Married-civ-spouse,Prof-specialty,Own-child,White,Male,3448,0,7,United-States,<=50K
33,Private,109288,Assoc-voc,9,Never-married,Transport-moving,Not-in-family,White,Female,-37,-2,24,United-States,<=50K
28,Private,98257,Bachelors,9,Widowed,Craft-repair,Not-in-family,Black,Male,-52,-1,61,India,<=50K
52,Local-gov,151521,Assoc-acdm,1,Never-married,Prof-specialty,Unmarried,White,Female,43,-1,31,United-States,<=50K
54,Never-worked,28890,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-69,3,46,Mexico,>50K
42,Local-gov,190793,Some-college,9,Never-married,Tech-support,Not-in-family,White,Female,-36,0,44,United-States,<=50K
19,State-gov,385404,Some-college,5,Divorced,?,Own-child,Asian-Pac-Islander,Male,-24,-1,40,United-States,<=50K
42,Private,122888,Doctorate,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,-3,49,United-States,>50K
56,Self-emp-not-inc,377838,11th,5,Married-civ-spouse,Tech-support,Not-in-family,Black,Male,-37,-1,40,United-States,<=50K
20,Private,141397,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-74,0,31,United-States,<=50K
18,Private,99528,10th,10,Widowed,?,Unmarried,Black,Female,-50,-3,17,United-States,<=50K
44,Private,230061,Bachelors,12,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,10,0,49,United-States,<=50K
37,Private,46741,Some-college,10,Separated,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,-37,-4,50,United-States,<=50K
56,Private,368266,Masters,13,Never-married,Protective-serv,Husband,White,Male,-10,-2,40,United-States,>50K
39,Private,172566,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-46,0,57,United-States,>50K
66,Private,114705,HS-grad,4,Widowed,Prof-specialty,Husband,White,Male,4184,-1,48,United-States,<=50K
29,?,100585,Some-college,14,Never-married,Sales,Other-relative,White,Female,-9,0,50,United-States,<=50K
33,Private,139837,Assoc-acdm,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,-4,0,57,Philippines,<=50K
33,Private,25992,Assoc-voc,10,Widowed,Machine-op-inspct,Husband,White,Female,-10,-1,45,United-States,<=50K
46,Private,134246,Bachelors,15,Married-AF-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,-22,1,40,United-States,<=50K
35,Private,199137,1st-4th,14,Separated,Craft-repair,Husband,White,Male,-36,-2,44,United-States,<=50K
18,?,422833,Some-college,10,Never-married,Adm-clerical,Not-in-family,Other,Female,14,0,36,United-States,<=50K
36,Private,76713,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,-12,3,40,Puerto-Rico,<=50K
50,Self-emp-not-inc,197232,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,8,1,72,United-States,>50K
61,Private,97180,Some-college,12,Never-married,Machine-op-inspct,Own-child,Black,Female,-56,0,68,United-States,<=50K
28,?,23490,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,-52,-1,30,United-States,<=50K
23,Private,160463,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,16,-1,31,United-States,<=50K
20,Private,193508,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,-25,0,44,United-States,<=50K
31,Private,196672,Some-college,7,Never-married,Other-service,Own-child,Black,Female,-17,1,26,Mexico,<=50K
44,Private,193964,12th,4,Widowed,Craft-repair,Husband,White,Female,-35,0,23,United-States,<=50K
30,?,178146,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,-31,1,40,United-States,<=50K
62,Federal-gov,404853,Some-college,9,Never-married,?,Other-relative,White,Female,48,1,34,Cuba,<=50K
55,Self-emp-inc,103595,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3373,0,49,United-States,>50K
69,Private,206712,12th,10,Divorced,Sales,Not-in-family,White,Male,-38,3,12,Peru,<=50K
23,Private,34916,HS-grad,9,Widowed,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,-11,-3,16,United-States,<=50K
34,Private,203684,Some-college,11,Never-married,Handlers-cleaners,Own-child,Black,Female,-76,1,40,United-States,<=50K
46,?,31007,5th-6th,9,Never-married,Prof-specialty,Husband,White,Male,24,0,40,United-States,<=50K
29,Private,133496,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,37,2,40,United-States,>50K
45,Local-gov,367003,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,-45,0,57,United-States,>50K
68,Federal-gov,113747,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Male,-30,2154,49,United-States,>50K
29,Private,197166,HS-grad,7,Never-married,Exec-managerial,Not-in-family,White,Female,-62,-2,21,United-States,<=50K
43,Local-gov,189229,Some-college,10,Divorced,Tech-support,Own-child,White,Male,-21,-1,40,United-States,<=50K
38,Federal-gov,233383,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2114,-1,50,United-States,>50K
44,State-gov,113335,Bachelors,9,Married-spouse-absent,Priv-house-serv,Husband,White,Male,-30,0,40,United-States,<=50K
46,Self-emp-inc,183909,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-44,-1,40,United-States,>50K
74,Private,174283,10th,9,Never-married,Sales,Own-child,Black,Male,-52,-2,35,United-States,<=50K
65,Private,223869,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,-2,-2,40,United-States,<=50K
61,Private,380812,Some-college,7,Married-civ-spouse,Adm-clerical,Wife,White,Male,-10,0,49,Vietnam,<=50K
40,Private,258446,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15,0,40,United-States,>50K
39,Private,152976,Bachelors,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-60,-1,45,United-States,>50K
26,Private,155277,Assoc-voc,9,Never-married,Farming-fishing,Not-in-family,White,Female,-39,0,29,United-States,<=50K
23,Private,223111,Some-college,5,Never-married,Other-service,Unmarried,White,Male,3,-1,30,United-States,<=50K
72,Private,46836,10th,10,Never-married,Adm-clerical,Not-in-family,White,Female,13,-1,31,Columbia,<=50K
25,Private,194500,Assoc-acdm,10,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,40,-4,29,United-States,<=50K
44,Private,166370,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,-65,-1,40,United-States,<=50K
23,Private,192198,Assoc-voc,10,Never-married,?,Husband,White,Male,1,-3,58,Jamaica,>50K
49,Private,186261,Prof-school,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,8,-2,50,United-States,>50K
51,Private,180351,Assoc-voc,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,25,2,50,Mexico,<=50K
57,Private,28919,Some-college,13,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,-31,-1,40,United-States,<=50K
25,Federal-gov,197356,11th,9,Never-married,Craft-repair,Not-in-family,White,Female,-13,-2,40,United-States,<=50K
71,State-gov,169752,10th,13,Separated,Craft-repair,Unmarried,Black,Male,-74,0,40,Jamaica,<=50K
44,Private,177730,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,-15,-3,61,United-States,>50K
51,Private,142100,7th-8th,13,Married-civ-spouse,Sales,Wife,White,Male,-49,-2,40,Mexico,<=50K
38,Private,166018,Bachelors,10,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,17,-1,19,United-States,<=50K
52,Federal-gov,34949,HS-grad,14,Married-civ-spouse,Sales,Husband,Black,Male,17,1,38,United-States,<=50K
35,Local-gov,150267,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,-65,-4,55,United-States,>50K
26,Federal-gov,89062,HS-grad,4,Never-married,Other-service,Own-child,White,Male,-18,4,40,United-States,<=50K
41,Private,124358,Assoc-acdm,15,Married-civ-spouse,Craft-repair,Husband,White,Male,-14,-4,19,United-States,>50K
42,Private,122849,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,-37,2,12,United-States,<=50K
44,Self-emp-inc,266222,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,2724,-3,35,United-States,>50K
40,?,215730,10th,9,Never-married,Transport-moving,Unmarried,White,Female,-17,-1,40,United-States,<=50K
48,State-gov,28578,7th-8th,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,-28,-3,40,United-States,>50K
47,Private,175664,Bachelors,11,Never-married,Sales,Wife,White,Male,12,0,57,United-States,>50K
38,Self-emp-not-inc,355724,HS-grad,3,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-8,-2,50,United-States,<=50K
19,Private,295416,Some-college,10,Never-married,?,Own-child,Black,Female,-12,1,31,United-States,<=50K
57,State-gov,19597,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,29,1,51,United-States,>50K
34,Private,52947,Assoc-voc,9,Never-married,Adm-clerical,Not-in-family,White,Female,-63,-2,40,United-States,<=50K
42,Private,143507,Prof-school,9,Married-civ-spouse,Craft-repair,Husband,White,Male,13999,-1,40,United-States,>50K
47,Private,188455,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,35,-2,53,United-States,<=50K
73,Private,290262,Assoc-acdm,10,Never-married,Tech-support,Husband,Asian-Pac-Islander,Male,-7,0,9,United-States,<=50K
33,Private,98493,HS-grad,7,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,-13,-2,55,Vietnam,<=50K
69,Private,416127,11th,9,Never-married,?,Own-child,White,Male,34,0,30,United-States,<=50K
55,Private,188201,Preschool,14,Married-civ-spouse,Sales,Husband,White,Male,-34,-2,50,United-States,>50K
67,Private,185523,HS-grad,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,7,1,31,Haiti,<=50K
44,Private,58608,Bachelors,15,Widowed,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,-32,2,40,?,<=50K
23,Private,159720,Some-college,9,Never-married,Adm-clerical,Own-child,Black,Female,-16,1,30,United-States,<=50K
20,?,212272,Some-college,9,Never-married,?,Not-in-family,White,Female,-47,0,30,United-States,<=50K
69,Private,91483,Some-college,13,Married-civ-spouse,Transport-moving,Husband,White,Male,55,-2,106,Canada,>50K
42,Local-gov,228672,Assoc-acdm,4,Never-married,Farming-fishing,Husband,White,Female,13,0,40,United-States,<=50K
48,Local-gov,147366,Assoc-acdm,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,23,-3,40,United-States,>50K
47,Private,155121,12th,13,Widowed,Tech-support,Husband,White,Male,-24,-2,61,United-States,<=50K
35,Private,171975,11th,4,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,-41,1,50,United-States,<=50K
27,?,296654,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,-7,1,40,Taiwan,<=50K
45,Private,224668,Prof-school,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,15,0,45,United-States,>50K
62,Private,137313,HS-grad,10,Never-married,Craft-repair,Other-relative,White,Female,-13,1,40,Germany,<=50K
59,Self-emp-inc,296853,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,60,United-States,>50K
24,Private,177863,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,2,1,20,United-States,<=50K
24,Self-emp-inc,230138,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15,2019,49,United-States,>50K
48,Private,140912,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,57,0,49,United-States,<=50K
27,Private,543558,HS-grad,9,Separated,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,-24,-2,17,Germany,<=50K
36,Private,380003,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,-48,0,37,United-States,<=50K
34,Private,32630,HS-grad,10,Never-married,?,Not-in-family,Amer-Indian-Eskimo,Female,-3,-1,50,United-States,<=50K
43,Private,179937,Masters,15,Married-civ-spouse,Sales,Husband,White,Male,55,1,51,United-States,>50K
18,?,189184,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,13,-2,9,United-States,<=50K
18,Private,382880,Some-college,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,40,1,34,United-States,<=50K
17,Private,113577,Some-college,9,Never-married,Transport-moving,Not-in-family,White,Female,-54,-2,75,United-States,<=50K
27,Private,38620,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,-11,0,30,United-States,<=50K
43,Self-emp-not-inc,272303,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,18,-1,49,United-States,>50K
